,Tarih,Yil,Ay,Gun,ID,genel_renkli,genel_sb,dijital_islemler,toplam
13548,2026-04-07,2026,4,7,dnoic,3,0,3,6
13549,2026-04-07,2026,4,7,caozturk,11,6,0,17
13550,2026-04-07,2026,4,7,ebalaban,24,4,0,28
13551,2026-04-07,2026,4,7,fozay,80,9,0,89
13552,2026-04-07,2026,4,7,aozbal,1,0,0,1
13553,2026-04-07,2026,4,7,fbalaban,0,1,0,1
13554,2026-04-07,2026,4,7,tevirgen,5,1,7,13
13555,2026-04-08,2026,4,8,fgulsever,0,91,0,91
13556,2026-04-08,2026,4,8,hakand,11,1,0,12
13557,2026-04-08,2026,4,8,udalyan,2,0,102,104
13558,2026-04-08,2026,4,8,gekim,0,141,0,141
13559,2026-04-08,2026,4,8,oguler,14,0,0,14
13560,2026-04-08,2026,4,8,gakca,3,0,0,3
13561,2026-04-08,2026,4,8,sfirinci,2,0,0,2
13562,2026-04-08,2026,4,8,zyuksel,29,0,0,29
13563,2026-04-08,2026,4,8,aapak,0,21,0,21
13564,2026-04-08,2026,4,8,ierdil,3,5,0,8
13565,2026-04-08,2026,4,8,BDEMIRAL,11,0,0,11
13566,2026-04-08,2026,4,8,bmetiner,0,4,0,4
13567,2026-04-08,2026,4,8,stjegitim,291,34,1,326
13568,2026-04-08,2026,4,8,fcolak,6,0,0,6
13569,2026-04-08,2026,4,8,egonce,118,4,0,122
13570,2026-04-08,2026,4,8,gbalvan,0,2,0,2
13571,2026-04-08,2026,4,8,dcolor,0,63,0,63
13572,2026-04-08,2026,4,8,ekoksal,0,1,0,1
13573,2026-04-08,2026,4,8,bfirat,4,0,0,4
13574,2026-04-08,2026,4,8,SUYILMAZ,1,0,0,1
13575,2026-04-08,2026,4,8,rkontrol,0,1,0,1
13576,2026-04-08,2026,4,8,eanli,0,3,0,3
13577,2026-04-08,2026,4,8,sutetik,15,1,0,16
13578,2026-04-08,2026,4,8,amasun,8,17,0,25
13579,2026-04-08,2026,4,8,fozay,50,19,0,69
13580,2026-04-08,2026,4,8,akamera,0,7,0,7
13581,2026-04-08,2026,4,8,abarkod,0,3,0,3
13582,2026-04-08,2026,4,8,ntanriverdi,0,10,0,10
13583,2026-04-08,2026,4,8,fbasak,3,0,0,3
13584,2026-04-08,2026,4,8,mkarabiyik,0,2,0,2
13585,2026-04-08,2026,4,8,obali,1,0,1,2
13586,2026-04-08,2026,4,8,MMUTLU,10,0,0,10
13587,2026-04-08,2026,4,8,fimetin,14,5,0,19
13588,2026-04-08,2026,4,8,ggirgin,34,10,0,44
13589,2026-04-08,2026,4,8,aayhan,0,2,6,8
13590,2026-04-08,2026,4,8,ayyilmaz,1,1,0,2
13591,2026-04-08,2026,4,8,mertan,11,1,0,12
13592,2026-04-08,2026,4,8,caozturk,41,7,0,48
13593,2026-04-08,2026,4,8,dnoic,6,0,1,7
13594,2026-04-08,2026,4,8,ckarahasan,9,5,0,14
13595,2026-04-08,2026,4,8,ebalaban,11,2,0,13
13596,2026-04-08,2026,4,8,ekoyun,0,6,0,6
13597,2026-04-08,2026,4,8,gayilmaz,2,2,0,4
13598,2026-04-08,2026,4,8,tevirgen,21,8,0,29
13599,2026-04-08,2026,4,8,oicoz,8,0,0,8
13600,2026-04-09,2026,4,9,stjegitim,1,0,0,1
13601,2026-04-09,2026,4,9,mecigdem,0,1,0,1
13602,2026-04-09,2026,4,9,hakand,2,1,0,3
13603,2026-04-09,2026,4,9,fgulsever,20,42,0,62
13604,2026-04-09,2026,4,9,itopcu,3,0,0,3
13605,2026-04-09,2026,4,9,mguder,11,0,0,11
13606,2026-04-09,2026,4,9,zyuksel,48,0,0,48
13607,2026-04-09,2026,4,9,ierdil,1,7,0,8
13608,2026-04-09,2026,4,9,ebadem,0,2,0,2
13609,2026-04-09,2026,4,9,bmetiner,10,0,0,10
13610,2026-04-09,2026,4,9,cyildiz,0,1,0,1
13611,2026-04-09,2026,4,9,hbulut,2,0,0,2
13612,2026-04-09,2026,4,9,ddcozgu,6,0,0,6
13613,2026-04-09,2026,4,9,egonce,23,5,0,28
13614,2026-04-09,2026,4,9,hakdemir,2,12,0,14
13615,2026-04-09,2026,4,9,fdeniz,0,0,1,1
13616,2026-04-09,2026,4,9,hbinay,9,0,0,9
13617,2026-04-09,2026,4,9,eozkan,4,0,0,4
13618,2026-04-09,2026,4,9,gbalvan,0,1,0,1
13619,2026-04-09,2026,4,9,dcolor,0,96,0,96
13620,2026-04-09,2026,4,9,sutetik,19,0,0,19
13621,2026-04-09,2026,4,9,udalyan,6,1,6,13
13622,2026-04-09,2026,4,9,bfirat,2,0,0,2
13623,2026-04-09,2026,4,9,VBAYANER,0,1,0,1
13624,2026-04-09,2026,4,9,mkarsiv,3,0,0,3
13625,2026-04-09,2026,4,9,aapak,0,38,0,38
13626,2026-04-09,2026,4,9,sfirinci,0,3,0,3
13627,2026-04-09,2026,4,9,ubasdas,2,1,0,3
13628,2026-04-09,2026,4,9,akamera,0,7,0,7
13629,2026-04-09,2026,4,9,abarkod,0,1,0,1
13630,2026-04-09,2026,4,9,ttlideri,1,0,0,1
13631,2026-04-09,2026,4,9,vgemici,1,0,0,1
13632,2026-04-09,2026,4,9,nakilli,0,5,0,5
13633,2026-04-09,2026,4,9,aayhan,8,45,0,53
13634,2026-04-09,2026,4,9,obali,5,1,7,13
13635,2026-04-09,2026,4,9,fimetin,0,21,0,21
13636,2026-04-09,2026,4,9,bsamuk,8,2,0,10
13637,2026-04-09,2026,4,9,ggirgin,21,1,6,28
13638,2026-04-09,2026,4,9,tevirgen,10,10,0,20
13639,2026-04-09,2026,4,9,eulsever,2,4,0,6
13640,2026-04-09,2026,4,9,ntanriverdi,0,2,0,2
13641,2026-04-09,2026,4,9,nibolkis,3,0,0,3
13642,2026-04-09,2026,4,9,gayilmaz,1,0,0,1
13643,2026-04-09,2026,4,9,gakca,4,0,0,4
13644,2026-04-09,2026,4,9,daktas,2,0,0,2
13645,2026-04-09,2026,4,9,bbusta,1,0,0,1
13646,2026-04-09,2026,4,9,amasun,5,125,0,130
13647,2026-04-09,2026,4,9,gekim,0,37,0,37
13648,2026-04-09,2026,4,9,caozturk,7,1,1,9
13649,2026-04-09,2026,4,9,ckarahasan,1,14,0,15
13650,2026-04-09,2026,4,9,klaboratuar,0,6,0,6
13651,2026-04-09,2026,4,9,TIRMAK,1,0,0,1
13652,2026-04-09,2026,4,9,ebalaban,21,0,0,21
13653,2026-04-10,2026,4,10,nfirat,9,0,0,9
13654,2026-04-10,2026,4,10,gakca,1,0,0,1
13655,2026-04-10,2026,4,10,itopcu,1,0,0,1
13656,2026-04-10,2026,4,10,gsapmaz,1,0,0,1
13657,2026-04-10,2026,4,10,ierdil,0,4,0,4
13658,2026-04-10,2026,4,10,stjegitim,5,0,63,68
13659,2026-04-10,2026,4,10,sutetik,2,2,0,4
13660,2026-04-10,2026,4,10,hakdemir,1,2,0,3
13661,2026-04-10,2026,4,10,hbinay,1,0,0,1
13662,2026-04-10,2026,4,10,BDEMIRAL,1,0,0,1
13663,2026-04-10,2026,4,10,dcolor,0,88,0,88
13664,2026-04-10,2026,4,10,bfirat,27,0,0,27
13665,2026-04-10,2026,4,10,fyakut,1,0,0,1
13666,2026-04-10,2026,4,10,mkarsiv,1,0,0,1
13667,2026-04-10,2026,4,10,amasun,0,14,0,14
13668,2026-04-10,2026,4,10,udalyan,45,0,3,48
13669,2026-04-10,2026,4,10,caozturk,46,3,0,49
13670,2026-04-10,2026,4,10,vgemici,2,0,0,2
13671,2026-04-10,2026,4,10,bkibar,5,0,0,5
13672,2026-04-10,2026,4,10,tyaman,7,0,0,7
13673,2026-04-10,2026,4,10,obali,0,3,0,3
13674,2026-04-10,2026,4,10,fimetin,3,12,0,15
13675,2026-04-10,2026,4,10,ggirgin,41,4,0,45
13676,2026-04-10,2026,4,10,mertan,11,0,0,11
13677,2026-04-10,2026,4,10,ntanriverdi,0,3,0,3
13678,2026-04-10,2026,4,10,tevirgen,14,4,0,18
13679,2026-04-10,2026,4,10,eulsever,0,4,0,4
13680,2026-04-10,2026,4,10,gayilmaz,3,0,0,3
13681,2026-04-10,2026,4,10,ebalaban,31,1,0,32
13682,2026-04-10,2026,4,10,ckarahasan,13,9,0,22
13683,2026-04-10,2026,4,10,dnoic,7,0,6,13
13684,2026-04-10,2026,4,10,ayyilmaz,0,1,0,1
13685,2026-04-11,2026,4,11,dcolor,0,48,0,48
13686,2026-04-11,2026,4,11,hakdemir,2,6,0,8
13687,2026-04-11,2026,4,11,ierdil,2,4,0,6
13688,2026-04-11,2026,4,11,rkontrol,1,0,0,1
13689,2026-04-12,2026,4,12,aapak,18,58,0,76
13690,2026-04-12,2026,4,12,akapucu,17,0,0,17
13691,2026-04-12,2026,4,12,dcolor,0,9,0,9
13692,2026-04-12,2026,4,12,mbayirli,12,0,0,12
13693,2026-04-12,2026,4,12,egonce,6,2,0,8
13694,2026-04-12,2026,4,12,fcolak,1,0,0,1
13695,2026-04-12,2026,4,12,cyildiz,1,0,0,1
13696,2026-04-12,2026,4,12,ierdil,3,5,0,8
13697,2026-04-12,2026,4,12,gekim,0,76,0,76
13698,2026-04-12,2026,4,12,fgulsever,1,52,0,53
13699,2026-04-12,2026,4,12,ekaragoz,13,1,0,14
13700,2026-04-12,2026,4,12,dnoic,15,0,0,15
13701,2026-04-12,2026,4,12,gcevik,0,2,0,2
13702,2026-04-12,2026,4,12,klaboratuar,0,3,0,3
13703,2026-04-12,2026,4,12,aayhan,25,41,3,69
13704,2026-04-12,2026,4,12,ogun,0,0,4,4
13705,2026-04-12,2026,4,12,fbasak,10,3,0,13
13706,2026-04-12,2026,4,12,tcapkin,0,4,0,4
13707,2026-04-12,2026,4,12,abarkod,0,61,0,61
13708,2026-04-12,2026,4,12,scabuker,2,0,0,2
13709,2026-04-13,2026,4,13,cyildiz,1,0,0,1
13710,2026-04-13,2026,4,13,rkontrol,1,0,0,1
13711,2026-04-13,2026,4,13,ierdil,1,5,0,6
13712,2026-04-13,2026,4,13,zyuksel,8,0,0,8
13713,2026-04-13,2026,4,13,hakand,10,52,0,62
13714,2026-04-13,2026,4,13,fgulsever,1,10,0,11
13715,2026-04-13,2026,4,13,BSOGUT,53,0,0,53
13716,2026-04-13,2026,4,13,fcolak,2,0,0,2
13717,2026-04-13,2026,4,13,mecigdem,0,2,0,2
13718,2026-04-13,2026,4,13,itopcu,2,0,0,2
13719,2026-04-13,2026,4,13,mkarsiv,1,0,0,1
13720,2026-04-13,2026,4,13,gbalvan,0,4,0,4
13721,2026-04-13,2026,4,13,hakdemir,0,2,0,2
13722,2026-04-13,2026,4,13,mbayirli,28,0,0,28
13723,2026-04-13,2026,4,13,sapra,2,0,0,2
13724,2026-04-13,2026,4,13,dcolor,0,68,0,68
13725,2026-04-13,2026,4,13,sutetik,10,0,0,10
13726,2026-04-13,2026,4,13,hbulut,13,2,0,15
13727,2026-04-13,2026,4,13,akapucu,9,0,0,9
13728,2026-04-13,2026,4,13,bfirat,21,0,0,21
13729,2026-04-13,2026,4,13,VBAYANER,0,21,0,21
13730,2026-04-13,2026,4,13,bunver,2,2,0,4
13731,2026-04-13,2026,4,13,udalyan,15,11,0,26
13732,2026-04-13,2026,4,13,egonce,21,4,0,25
13733,2026-04-13,2026,4,13,aapak,0,32,0,32
13734,2026-04-13,2026,4,13,fbalaban,63,0,0,63
13735,2026-04-13,2026,4,13,sfirinci,10,0,0,10
13736,2026-04-13,2026,4,13,gakca,2,1,0,3
13737,2026-04-13,2026,4,13,akamera,0,34,0,34
13738,2026-04-13,2026,4,13,abarkod,0,2,0,2
13739,2026-04-13,2026,4,13,tcapkin,0,2,0,2
13740,2026-04-13,2026,4,13,fbasak,4,1,0,5
13741,2026-04-13,2026,4,13,MMUTLU,33,16,2,51
13742,2026-04-13,2026,4,13,fimetin,43,14,0,57
13743,2026-04-13,2026,4,13,ggirgin,94,11,0,105
13744,2026-04-13,2026,4,13,ekaradavut,11,0,0,11
13745,2026-04-13,2026,4,13,sulger,0,25,0,25
13746,2026-04-13,2026,4,13,mertan,1,2,0,3
13747,2026-04-13,2026,4,13,obali,4,0,1,5
13748,2026-04-13,2026,4,13,eulsever,4,0,0,4
13749,2026-04-13,2026,4,13,tevirgen,22,12,12,46
13750,2026-04-13,2026,4,13,amasun,0,22,0,22
13751,2026-04-13,2026,4,13,gekim,0,24,0,24
13752,2026-04-13,2026,4,13,caozturk,12,0,0,12
13753,2026-04-13,2026,4,13,ebalaban,78,50,0,128
13754,2026-04-13,2026,4,13,mkorucu,0,13,0,13
13755,2026-04-13,2026,4,13,klaboratuar,0,2,0,2
13756,2026-04-13,2026,4,13,ogungor,2,1,0,3
13757,2026-04-13,2026,4,13,gayilmaz,7,0,0,7
13758,2026-04-13,2026,4,13,ckarahasan,7,6,0,13
13759,2026-04-14,2026,4,14,bmetiner,2,0,0,2
13760,2026-04-14,2026,4,14,ebadem,3,0,0,3
13761,2026-04-14,2026,4,14,ucelebi,0,0,9,9
13762,2026-04-14,2026,4,14,bunver,3,0,0,3
13763,2026-04-14,2026,4,14,ierdil,3,7,0,10
13764,2026-04-14,2026,4,14,mguder,5,1,0,6
13765,2026-04-14,2026,4,14,aapak,0,49,0,49
13766,2026-04-14,2026,4,14,fgulsever,0,36,0,36
13767,2026-04-14,2026,4,14,mecigdem,5,4,0,9
13768,2026-04-14,2026,4,14,udalyan,3,5,2,10
13769,2026-04-14,2026,4,14,nakilli,0,10,0,10
13770,2026-04-14,2026,4,14,gakca,4,0,0,4
13771,2026-04-14,2026,4,14,stjegitim,0,118,0,118
13772,2026-04-14,2026,4,14,gsapmaz,7,2,0,9
13773,2026-04-14,2026,4,14,sekisa,2,0,0,2
13774,2026-04-14,2026,4,14,sutetik,13,2,0,15
13775,2026-04-14,2026,4,14,egonce,55,2,0,57
13776,2026-04-14,2026,4,14,fyakut,0,9,0,9
13777,2026-04-14,2026,4,14,VBAYANER,2,1,0,3
13778,2026-04-14,2026,4,14,bfirat,21,0,0,21
13779,2026-04-14,2026,4,14,akapucu,1,0,0,1
13780,2026-04-14,2026,4,14,hbulut,6,0,0,6
13781,2026-04-14,2026,4,14,ngunak,0,91,0,91
13782,2026-04-14,2026,4,14,mkarsiv,11,0,0,11
13783,2026-04-14,2026,4,14,dcolor,0,106,0,106
13784,2026-04-14,2026,4,14,sbayiroglu,0,3,0,3
13785,2026-04-14,2026,4,14,hbinay,7,0,0,7
13786,2026-04-14,2026,4,14,mbayirli,3,0,0,3
13787,2026-04-14,2026,4,14,hakdemir,8,0,0,8
13788,2026-04-14,2026,4,14,herbilgin,22,0,0,22
13789,2026-04-14,2026,4,14,aerdogan,0,3,0,3
13790,2026-04-14,2026,4,14,gbalvan,1,6,0,7
13791,2026-04-14,2026,4,14,saskin,1,0,0,1
13792,2026-04-14,2026,4,14,kbtlideri,4,0,0,4
13793,2026-04-14,2026,4,14,scabuker,4,4,8,16
13794,2026-04-14,2026,4,14,ggirgin,12,3,0,15
13795,2026-04-14,2026,4,14,fimetin,12,1,0,13
13796,2026-04-14,2026,4,14,yercin,8,0,0,8
13797,2026-04-14,2026,4,14,MMUTLU,5,3,2,10
13798,2026-04-14,2026,4,14,obali,7,0,0,7
13799,2026-04-14,2026,4,14,ogun,17,1,0,18
13800,2026-04-14,2026,4,14,ekaradavut,0,1,0,1
13801,2026-04-14,2026,4,14,cer,0,1,0,1
13802,2026-04-14,2026,4,14,gmasistan,0,0,4,4
13803,2026-04-14,2026,4,14,ntanriverdi,0,8,0,8
13804,2026-04-14,2026,4,14,vgemici,2,0,0,2
13805,2026-04-14,2026,4,14,ttlideri,2,0,0,2
13806,2026-04-14,2026,4,14,akamera,1,8,0,9
13807,2026-04-14,2026,4,14,gekim,0,47,0,47
13808,2026-04-14,2026,4,14,fbasak,10,0,0,10
13809,2026-04-14,2026,4,14,sulger,2,0,0,2
13810,2026-04-14,2026,4,14,bkibar,3,0,0,3
13811,2026-04-14,2026,4,14,ayyilmaz,4,0,0,4
13812,2026-04-14,2026,4,14,fbalaban,0,21,0,21
13813,2026-04-14,2026,4,14,mertan,0,2,0,2
13814,2026-04-14,2026,4,14,fozay,26,2,0,28
13815,2026-04-14,2026,4,14,amasun,3,20,0,23
13816,2026-04-14,2026,4,14,caozturk,15,0,0,15
13817,2026-04-14,2026,4,14,dnoic,12,2,4,18
13818,2026-04-14,2026,4,14,ckarahasan,3,3,0,6
13819,2026-04-14,2026,4,14,ebalaban,31,0,0,31
13820,2026-04-14,2026,4,14,nibolkis,3,0,0,3
13821,2026-04-14,2026,4,14,nbolkis,2,0,0,2
13822,2026-04-14,2026,4,14,ogungor,7,0,0,7
13823,2026-04-14,2026,4,14,gayilmaz,12,0,0,12
13824,2026-04-14,2026,4,14,tevirgen,14,8,90,112
13825,2026-04-14,2026,4,14,gcevik,5,0,0,5
13826,2026-04-14,2026,4,14,eulsever,9,4,0,13
13827,2026-04-15,2026,4,15,aapak,0,37,0,37
13828,2026-04-15,2026,4,15,mguray,4,0,0,4
13829,2026-04-15,2026,4,15,ierdil,2,9,0,11
13830,2026-04-15,2026,4,15,mguder,2,1,0,3
13831,2026-04-15,2026,4,15,fgulsever,5,46,0,51
13832,2026-04-15,2026,4,15,hakand,2,1,0,3
13833,2026-04-15,2026,4,15,udalyan,4,3,1,8
13834,2026-04-15,2026,4,15,rkontrol,2,1,0,3
13835,2026-04-15,2026,4,15,itopcu,1,0,0,1
13836,2026-04-15,2026,4,15,stjegitim,288,30,2,320
13837,2026-04-15,2026,4,15,gbalvan,0,7,0,7
13838,2026-04-15,2026,4,15,ddcozgu,0,1,0,1
13839,2026-04-15,2026,4,15,egonce,27,0,0,27
13840,2026-04-15,2026,4,15,uunver,22,0,0,22
13841,2026-04-15,2026,4,15,BDEMIRAL,6,0,0,6
13842,2026-04-15,2026,4,15,eozkan,62,3,0,65
13843,2026-04-15,2026,4,15,dcolor,0,134,0,134
13844,2026-04-15,2026,4,15,sutetik,16,0,0,16
13845,2026-04-15,2026,4,15,bunver,4,1,0,5
13846,2026-04-15,2026,4,15,ubasdas,1,0,0,1
13847,2026-04-15,2026,4,15,mkarsiv,1,0,0,1
13848,2026-04-15,2026,4,15,sfirinci,1,0,0,1
13849,2026-04-15,2026,4,15,hbinay,15,2,0,17
13850,2026-04-15,2026,4,15,fbalaban,7,0,0,7
13851,2026-04-15,2026,4,15,gekim,0,64,0,64
13852,2026-04-15,2026,4,15,akamera,1,3,0,4
13853,2026-04-15,2026,4,15,abarkod,0,4,0,4
13854,2026-04-15,2026,4,15,vgemici,9,0,0,9
13855,2026-04-15,2026,4,15,ntanriverdi,0,12,0,12
13856,2026-04-15,2026,4,15,fbasak,3,0,0,3
13857,2026-04-15,2026,4,15,mkarabiyik,0,2,0,2
13858,2026-04-15,2026,4,15,obali,2,2,0,4
13859,2026-04-15,2026,4,15,MMUTLU,1,0,0,1
13860,2026-04-15,2026,4,15,fimetin,13,7,0,20
13861,2026-04-15,2026,4,15,cer,0,1,0,1
13862,2026-04-15,2026,4,15,tevirgen,4,21,0,25
13863,2026-04-15,2026,4,15,ggirgin,31,12,4,47
13864,2026-04-15,2026,4,15,amasun,1,83,0,84
13865,2026-04-15,2026,4,15,ebalaban,64,0,0,64
13866,2026-04-15,2026,4,15,caozturk,1,0,0,1
13867,2026-04-15,2026,4,15,dnoic,6,0,0,6
13868,2026-04-15,2026,4,15,fozay,53,3,0,56
13869,2026-04-15,2026,4,15,TIRMAK,1,0,0,1
13870,2026-04-15,2026,4,15,ogungor,2,1,0,3
13871,2026-04-15,2026,4,15,eulsever,2,4,0,6
13872,2026-04-15,2026,4,15,ckarahasan,11,0,0,11
13873,2026-04-16,2026,4,16,cyildiz,1,0,0,1
13874,2026-04-16,2026,4,16,udalyan,0,1,119,120
13875,2026-04-16,2026,4,16,fgulsever,0,46,0,46
13876,2026-04-16,2026,4,16,zyuksel,2,1,0,3
13877,2026-04-16,2026,4,16,ierdil,35,5,0,40
13878,2026-04-16,2026,4,16,mguray,5,0,0,5
13879,2026-04-16,2026,4,16,ebadem,20,1,0,21
13880,2026-04-16,2026,4,16,aildeniz,7,0,0,7
13881,2026-04-16,2026,4,16,bbugdayci,0,1,0,1
13882,2026-04-16,2026,4,16,stjegitim,4,0,0,4
13883,2026-04-16,2026,4,16,fcolak,10,0,0,10
13884,2026-04-16,2026,4,16,VBAYANER,39,0,0,39
13885,2026-04-16,2026,4,16,egonce,3,0,0,3
13886,2026-04-16,2026,4,16,hakdemir,11,0,0,11
13887,2026-04-16,2026,4,16,msevim,0,4,0,4
13888,2026-04-16,2026,4,16,eozkan,1,0,0,1
13889,2026-04-16,2026,4,16,gbalvan,0,1,0,1
13890,2026-04-16,2026,4,16,dcolor,0,94,0,94
13891,2026-04-16,2026,4,16,sutetik,25,1,0,26
13892,2026-04-16,2026,4,16,hbulut,47,0,0,47
13893,2026-04-16,2026,4,16,bfirat,34,0,0,34
13894,2026-04-16,2026,4,16,aapak,0,14,0,14
13895,2026-04-16,2026,4,16,bunver,37,2,0,39
13896,2026-04-16,2026,4,16,mkarsiv,1,0,0,1
13897,2026-04-16,2026,4,16,oguler,4,0,0,4
13898,2026-04-16,2026,4,16,saskin,1,1,0,2
13899,2026-04-16,2026,4,16,sfirinci,11,1,0,12
13900,2026-04-16,2026,4,16,akamera,0,4,0,4
13901,2026-04-16,2026,4,16,abarkod,0,2,0,2
13902,2026-04-16,2026,4,16,gakca,2,0,0,2
13903,2026-04-16,2026,4,16,vgemici,5,0,0,5
13904,2026-04-16,2026,4,16,ntanriverdi,0,31,0,31
13905,2026-04-16,2026,4,16,fbasak,1,0,1,2
13906,2026-04-16,2026,4,16,cer,0,2,0,2
13907,2026-04-16,2026,4,16,aayhan,10,0,1,11
13908,2026-04-16,2026,4,16,obali,7,1,2,10
13909,2026-04-16,2026,4,16,MMUTLU,1,6,1,8
13910,2026-04-16,2026,4,16,fimetin,14,0,0,14
13911,2026-04-16,2026,4,16,ttlideri,2,0,0,2
13912,2026-04-16,2026,4,16,ayyilmaz,6,7,0,13
13913,2026-04-16,2026,4,16,ggirgin,82,0,0,82
13914,2026-04-16,2026,4,16,gbakanoglu,4,16,0,20
13915,2026-04-16,2026,4,16,fbalaban,6,9,0,15
13916,2026-04-16,2026,4,16,amasun,0,2,0,2
13917,2026-04-16,2026,4,16,gekim,0,71,0,71
13918,2026-04-16,2026,4,16,dnoic,5,0,0,5
13919,2026-04-16,2026,4,16,ckarahasan,5,6,0,11
13920,2026-04-16,2026,4,16,gayilmaz,22,0,0,22
13921,2026-04-16,2026,4,16,tevirgen,3,5,0,8
13922,2026-04-16,2026,4,16,ebalaban,22,0,0,22
13923,2026-04-17,2026,4,17,acelebi,4,0,0,4
13924,2026-04-17,2026,4,17,udalyan,2,0,0,2
13925,2026-04-17,2026,4,17,mecigdem,29,2,0,31
13926,2026-04-17,2026,4,17,gsapmaz,1,0,0,1
13927,2026-04-17,2026,4,17,ierdil,183,5,0,188
13928,2026-04-17,2026,4,17,mguray,4,0,0,4
13929,2026-04-17,2026,4,17,stjegitim,3,0,31,34
13930,2026-04-17,2026,4,17,hakdemir,11,0,0,11
13931,2026-04-17,2026,4,17,dcolor,0,128,0,128
13932,2026-04-17,2026,4,17,sbayiroglu,0,1,2,3
13933,2026-04-17,2026,4,17,BDEMIRAL,2,0,0,2
13934,2026-04-17,2026,4,17,gbalvan,0,4,0,4
13935,2026-04-17,2026,4,17,ngunak,0,155,10,165
13936,2026-04-17,2026,4,17,sutetik,21,3,0,24
13937,2026-04-17,2026,4,17,hbulut,0,25,0,25
13938,2026-04-17,2026,4,17,bfirat,4,0,0,4
13939,2026-04-17,2026,4,17,msevim,9,6,0,15
13940,2026-04-17,2026,4,17,gakca,1,0,0,1
13941,2026-04-17,2026,4,17,ebalaban,48,0,0,48
13942,2026-04-17,2026,4,17,dnoic,0,0,10,10
13943,2026-04-17,2026,4,17,amasun,2,0,1,3
13944,2026-04-17,2026,4,17,gmasistan,0,4,0,4
13945,2026-04-17,2026,4,17,bkibar,2,1,0,3
13946,2026-04-17,2026,4,17,cer,0,4,0,4
13947,2026-04-17,2026,4,17,fyilanci,3,0,0,3
13948,2026-04-17,2026,4,17,MMUTLU,5,4,1,10
13949,2026-04-17,2026,4,17,yercin,50,0,0,50
13950,2026-04-17,2026,4,17,akamera,0,8,0,8
13951,2026-04-17,2026,4,17,gkenarli,6,0,0,6
13952,2026-04-17,2026,4,17,ggirgin,28,3,3,34
13953,2026-04-17,2026,4,17,tevirgen,2,13,1,16
13954,2026-04-17,2026,4,17,eulsever,0,2,14,16
13955,2026-04-17,2026,4,17,nbolkis,10,0,0,10
13956,2026-04-17,2026,4,17,oicoz,2,1,0,3
13957,2026-04-17,2026,4,17,ckarahasan,7,2,0,9
13958,2026-04-17,2026,4,17,fimetin,44,0,0,44
13959,2026-04-18,2026,4,18,dcolor,0,70,0,70
13960,2026-04-18,2026,4,18,hakdemir,6,0,0,6
13961,2026-04-18,2026,4,18,mkarsiv,1,0,0,1
13962,2026-04-18,2026,4,18,ierdil,4,5,0,9
13963,2026-04-18,2026,4,18,mecigdem,7,2,0,9
13964,2026-04-18,2026,4,18,rkontrol,1,0,0,1
13965,2026-04-19,2026,4,19,BSOGUT,5,8,0,13
13966,2026-04-19,2026,4,19,bunver,39,0,2,41
13967,2026-04-19,2026,4,19,dcolor,0,2,0,2
13968,2026-04-19,2026,4,19,egonce,22,2,0,24
13969,2026-04-19,2026,4,19,fcolak,0,3,0,3
13970,2026-04-19,2026,4,19,ierdil,4,3,0,7
13971,2026-04-19,2026,4,19,fgulsever,1,16,0,17
13972,2026-04-19,2026,4,19,okelepe,44,0,0,44
13973,2026-04-19,2026,4,19,aapak,17,35,0,52
13974,2026-04-19,2026,4,19,gekim,0,76,0,76
13975,2026-04-19,2026,4,19,gbakanoglu,1,3,0,4
13976,2026-04-19,2026,4,19,ekaragoz,2,0,0,2
13977,2026-04-19,2026,4,19,dnoic,2,0,0,2
13978,2026-04-19,2026,4,19,gcevik,4,0,0,4
13979,2026-04-19,2026,4,19,aayhan,1,8,2,11
13980,2026-04-19,2026,4,19,fbasak,6,1,0,7
13981,2026-04-19,2026,4,19,nkorkmaz,8,6,0,14
13982,2026-04-19,2026,4,19,abarkod,0,4,0,4
13983,2026-04-19,2026,4,19,sfirinci,6,3,0,9
13984,2026-04-20,2026,4,20,gakca,3,1,0,4
13985,2026-04-20,2026,4,20,gsapmaz,30,0,0,30
13986,2026-04-20,2026,4,20,itopcu,9,0,0,9
13987,2026-04-20,2026,4,20,fgulsever,1,11,0,12
13988,2026-04-20,2026,4,20,aapak,0,18,0,18
13989,2026-04-20,2026,4,20,mecigdem,0,2,0,2
13990,2026-04-20,2026,4,20,udalyan,5,5,2,12
13991,2026-04-20,2026,4,20,mguder,8,2,0,10
13992,2026-04-20,2026,4,20,hakand,14,0,0,14
13993,2026-04-20,2026,4,20,zyuksel,3,0,0,3
13994,2026-04-20,2026,4,20,egonce,60,6,0,66
13995,2026-04-20,2026,4,20,bmetiner,0,4,0,4
13996,2026-04-20,2026,4,20,acelebi,3,0,0,3
13997,2026-04-20,2026,4,20,mkarsiv,2,0,0,2
13998,2026-04-20,2026,4,20,mbayirli,1,0,0,1
13999,2026-04-20,2026,4,20,mmollaoglu,1,0,0,1
14000,2026-04-20,2026,4,20,gbalvan,0,6,0,6
14001,2026-04-20,2026,4,20,dcolor,0,12,0,12
14002,2026-04-20,2026,4,20,sutetik,22,0,0,22
14003,2026-04-20,2026,4,20,hbulut,4,1,0,5
14004,2026-04-20,2026,4,20,ierdil,8,5,0,13
14005,2026-04-20,2026,4,20,gekim,0,9,0,9
